Project,Package,Class,Method,Smell,Description,File
commons-lang,org.apache.commons.lang3,IntegerRangeTest,testIsOverlappedByRange,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/IntegerRangeTest.java
commons-lang,org.apache.commons.lang3,IntegerRangeTest,testIsStartedBy,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/IntegerRangeTest.java
commons-lang,org.apache.commons.lang3,IntegerRangeTest,testIsWithCompareRange,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/IntegerRangeTest.java
commons-lang,org.apache.commons.lang3,IntegerRangeTest,testOfWithContains,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/IntegerRangeTest.java
commons-lang,org.apache.commons.lang3,IntegerRangeTest,testRangeOfChars,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/IntegerRangeTest.java
commons-lang,org.apache.commons.lang3,IntegerRangeTest,testSerializing,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/IntegerRangeTest.java
commons-lang,org.apache.commons.lang3,IntegerRangeTest,testToString,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/IntegerRangeTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testClass,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testConstructor_String_combo,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 18,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testConstructor_String_combo,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.apache.commons.lang3.CharRange.isIn; org.apache.commons.lang3.CharSet.getCharRanges; org.apache.commons.lang3.CharRange.is,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testConstructor_String_comboNegated,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 20,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testConstructor_String_comboNegated,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.apache.commons.lang3.CharRange.isNotIn; org.apache.commons.lang3.CharRange.isNot; org.apache.commons.lang3.CharSet.getCharRanges; org.apache.commons.lang3.CharRange.is,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testConstructor_String_oddCombinations,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 28,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testConstructor_String_oddCombinations,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.apache.commons.lang3.CharRange.isIn; org.apache.commons.lang3.CharRange.isNotIn; org.apache.commons.lang3.CharSet.getCharRanges; org.apache.commons.lang3.CharSet.contains; org.apache.commons.lang3.CharRange.is,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testConstructor_String_oddDash,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 18,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testConstructor_String_oddDash,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.apache.commons.lang3.CharRange.isIn; org.apache.commons.lang3.CharSet.getCharRanges; org.apache.commons.lang3.CharRange.is,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testConstructor_String_oddNegate,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 25,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testConstructor_String_oddNegate,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.apache.commons.lang3.CharRange.isNotIn; org.apache.commons.lang3.CharRange.isNot; org.apache.commons.lang3.CharSet.getCharRanges; org.apache.commons.lang3.CharRange.is,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testConstructor_String_simple,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 16,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testConstructor_String_simple,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.apache.commons.lang3.CharRange.toString; org.apache.commons.lang3.CharSet.toString; org.apache.commons.lang3.CharSet.getCharRanges,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testContains_Char,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 27,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testContains_Char,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.apache.commons.lang3.CharSet.toString; org.apache.commons.lang3.CharSet.getCharRanges; org.apache.commons.lang3.CharSet.contains,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testEquals_Object,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testGetInstance,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testGetInstance_Stringarray,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testHashCode,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testJavadocExamples,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testSerialization,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testStatics,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,CharSetTest,testStatics,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.apache.commons.lang3.CharRange.isIn; org.apache.commons.lang3.CharSet.getCharRanges,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testConstructable,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testGenerateBitVector,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testGenerateBitVectorFromArray,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testGenerateBitVectors,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testGenerateBitVectorsFromArray,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testGetEnum,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testGetEnum_defaultEnum,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testGetEnumIgnoreCase,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testGetEnumIgnoreCase_defaultEnum,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testGetEnumList,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testGetEnumMap,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testGetEnumMap_keyFunction,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 28,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testGetEnumSystemProperty,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testGetFirstEnumIgnoreCase_defaultEnum,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testGetFirstEnumToIntFunction,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testIsValidEnum,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testIsValidEnumIgnoreCase,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testProcessBitVector,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testProcessBitVectors,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 28,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testProcessBitVectors_longClass,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 35,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,EnumUtilsTest,testStream,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java
commons-lang,org.apache.commons.lang3,ArraySorterTest,testSortByteArray,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ArraySorterTest.java
commons-lang,org.apache.commons.lang3,ArraySorterTest,testSortCharArray,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ArraySorterTest.java
commons-lang,org.apache.commons.lang3,ArraySorterTest,testSortComparable,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ArraySorterTest.java
commons-lang,org.apache.commons.lang3,ArraySorterTest,testSortDoubleArray,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ArraySorterTest.java
commons-lang,org.apache.commons.lang3,ArraySorterTest,testSortFloatArray,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ArraySorterTest.java
commons-lang,org.apache.commons.lang3,ArraySorterTest,testSortIntArray,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ArraySorterTest.java
commons-lang,org.apache.commons.lang3,ArraySorterTest,testSortLongArray,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ArraySorterTest.java
commons-lang,org.apache.commons.lang3,ArraySorterTest,testSortObjects,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ArraySorterTest.java
commons-lang,org.apache.commons.lang3,ArraySorterTest,testSortShortArray,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/ArraySorterTest.java
commons-lang,org.apache.commons.lang3,CharRangeTest,testClass,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharRangeTest.java
commons-lang,org.apache.commons.lang3,CharRangeTest,testConstructorAccessors_is,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharRangeTest.java
commons-lang,org.apache.commons.lang3,CharRangeTest,testConstructorAccessors_is,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.apache.commons.lang3.CharRange.getStart; org.apache.commons.lang3.CharRange.toString; org.apache.commons.lang3.CharRange.isNegated; org.apache.commons.lang3.CharRange.getEnd; org.apache.commons.lang3.CharRange.is,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharRangeTest.java
commons-lang,org.apache.commons.lang3,CharRangeTest,testConstructorAccessors_isIn_Normal,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharRangeTest.java
commons-lang,org.apache.commons.lang3,CharRangeTest,testConstructorAccessors_isIn_Normal,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.apache.commons.lang3.CharRange.getStart; org.apache.commons.lang3.CharRange.toString; org.apache.commons.lang3.CharRange.isIn; org.apache.commons.lang3.CharRange.isNegated; org.apache.commons.lang3.CharRange.getEnd,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharRangeTest.java
commons-lang,org.apache.commons.lang3,CharRangeTest,testConstructorAccessors_isIn_Reversed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharRangeTest.java
commons-lang,org.apache.commons.lang3,CharRangeTest,testConstructorAccessors_isIn_Reversed,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.apache.commons.lang3.CharRange.getStart; org.apache.commons.lang3.CharRange.toString; org.apache.commons.lang3.CharRange.isIn; org.apache.commons.lang3.CharRange.isNegated; org.apache.commons.lang3.CharRange.getEnd,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharRangeTest.java
commons-lang,org.apache.commons.lang3,CharRangeTest,testConstructorAccessors_isIn_Same,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharRangeTest.java
commons-lang,org.apache.commons.lang3,CharRangeTest,testConstructorAccessors_isIn_Same,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.apache.commons.lang3.CharRange.getStart; org.apache.commons.lang3.CharRange.toString; org.apache.commons.lang3.CharRange.isIn; org.apache.commons.lang3.CharRange.isNegated; org.apache.commons.lang3.CharRange.getEnd,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharRangeTest.java
commons-lang,org.apache.commons.lang3,CharRangeTest,testConstructorAccessors_isNot,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharRangeTest.java
commons-lang,org.apache.commons.lang3,CharRangeTest,testConstructorAccessors_isNot,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: org.apache.commons.lang3.CharRange.getStart; org.apache.commons.lang3.CharRange.toString; org.apache.commons.lang3.CharRange.isNegated; org.apache.commons.lang3.CharRange.isNot; org.apache.commons.lang3.CharRange.getEnd,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharRangeTest.java
commons-lang,org.apache.commons.lang3,CharRangeTest,testConstructorAccessors_isNotIn_Normal,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/CharRangeTest.java
