Project,Package,Class,Method,Smell,Description,Method start line no,File
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitCompilationUnit,Complex Method,Cyclomatic complexity of the method is 8,389,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitArrayInitializer,Complex Method,Cyclomatic complexity of the method is 15,528,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitArrayInitializer,Magic Number,The method contains a magic number: 2,528,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,hasOnlyShortItems,Long Statement,The length of the statement "if (builder.actualSize(startPosition`getEndPosition(expression`getCurrentPath()) - startPosition) >= MAX_ITEM_LENGTH_FOR_FILLING) {" is 131.,609,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitNewClass,Long Statement,The length of the statement "List<AnnotationTree> annotations=visitModifiers(node.getClassBody().getModifiers()`Direction.HORIZONTAL`Optional.empty());" is 122.,717,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitEnhancedForLoop,Long Statement,The length of the statement "visitToDeclare(DeclarationKind.NONE`Direction.HORIZONTAL`node.getVariable()`Optional.of(node.getExpression())`":"`Optional.empty());" is 132.,806,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitEnumDeclaration,Complex Method,Cyclomatic complexity of the method is 13,851,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitEnumDeclaration,Long Method,The method has 104 lines of code.,851,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitRecordDeclaration,Complex Method,Cyclomatic complexity of the method is 8,954,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitRecordDeclaration,Long Statement,The length of the statement "ImmutableList<Tree> members=node.getMembers().stream().filter(t -> (TreeInfo.flags((JCTree)t) & Flags.GENERATED_MEMBER) == 0).collect(toImmutableList());" is 153.,954,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,recordVariables,Long Statement,The length of the statement "return node.getMembers().stream().filter(JCTree.JCVariableDecl.class::isInstance).map(JCTree.JCVariableDecl.class::cast).filter(m -> (m.mods.flags & RECORD) == RECORD).collect(toImmutableList());" is 195.,1009,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitMemberReference,Missing default,The following switch statement is missing a default case: switch (node.getMode()) {,1017,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitVariables,Long Statement,The length of the statement "declareOne(declarationKind`annotationDirection`Optional.of(fragment.getModifiers())`fragment.getType()`fragment.getName()`""`"="`Optional.ofNullable(fragment.getInitializer())`Optional.of(";")`Optional.empty()`Optional.ofNullable(variableFragmentDims(false`0`fragment.getType())));" is 281.,1050,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitForLoop,Complex Method,Cyclomatic complexity of the method is 9,1087,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitForLoop,Long Statement,The length of the statement "builder.open(node.getInitializer().size() > 1 && node.getInitializer().get(0).getKind() == Tree.Kind.EXPRESSION_STATEMENT ? plusFour : ZERO);" is 141.,1087,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitIf,Complex Method,Cyclomatic complexity of the method is 8,1155,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitIf,Long Statement,The length of the statement "visitStatement(statements.get(i)`CollapseEmptyOrNot.valueOf(onlyClause)`AllowLeadingBlankLine.YES`AllowTrailingBlankLine.valueOf(trailingClauses));" is 147.,1155,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,getSimpleName,Long Statement,The length of the statement "return importTree.getQualifiedIdentifier() instanceof IdentifierTree ? ((IdentifierTree)importTree.getQualifiedIdentifier()).getName() : ((MemberSelectTree)importTree.getQualifiedIdentifier()).getIdentifier();" is 209.,1269,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitAnnotation,Complex Method,Cyclomatic complexity of the method is 8,1393,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitMethod,Complex Method,Cyclomatic complexity of the method is 25,1494,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitMethod,Long Method,The method has 150 lines of code.,1494,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitMethod,Long Statement,The length of the statement "boolean isRecordConstructor=(((JCMethodDecl)node).mods.flags & COMPACT_RECORD_CONSTRUCTOR) == COMPACT_RECORD_CONSTRUCTOR;" is 121.,1494,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitMethod,Long Statement,The length of the statement "List<AnnotationTree> typeAnnotations=visitModifiers(node.getModifiers()`annotations`Direction.VERTICAL`Optional.empty());" is 121.,1494,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitLiteral,Long Statement,The length of the statement "boolean deindent=getLast(initialLines).stripTrailing().length() == Streams.findLast(stripped.lines()).orElseThrow().stripTrailing().length();" is 141.,1775,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitPrimitiveType,Complex Method,Cyclomatic complexity of the method is 10,1920,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitCase,Complex Method,Cyclomatic complexity of the method is 8,1978,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitCase,Missing default,The following switch statement is missing a default case: switch (node.getCaseKind()) {,1978,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitTry,Complex Method,Cyclomatic complexity of the method is 9,2102,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitTry,Long Statement,The length of the statement "declareOne(DeclarationKind.PARAMETER`fieldAnnotationDirection(variableTree.getModifiers())`Optional.of(variableTree.getModifiers())`variableTree.getType()`variableTree.getName()`""`"="`Optional.ofNullable(variableTree.getInitializer())`Optional.empty()`Optional.empty()`Optional.empty());" is 288.,2102,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitTry,Long Statement,The length of the statement "visitBlock(node.getBlock()`CollapseEmptyOrNot.valueOf(!trailingClauses)`AllowLeadingBlankLine.YES`AllowTrailingBlankLine.valueOf(trailingClauses));" is 147.,2102,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitClassDeclaration,Long Statement,The length of the statement "typeParametersRest(node.getTypeParameters()`hasSuperclassType || hasSuperInterfaceTypes || hasPermitsTypes ? plusFour : ZERO);" is 126.,2175,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitModifiers,Complex Method,Cyclomatic complexity of the method is 8,2447,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitModifiers,Long Statement,The length of the statement "builder.addAll(annotationsDirection.isVertical() ? forceBreakList(declarationAnnotationBreak) : breakList(declarationAnnotationBreak));" is 135.,2447,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitModifiers,Long Statement,The length of the statement "ImmutableList<Op> trailingBreak=annotationsDirection.isVertical() ? forceBreakList(declarationAnnotationBreak) : breakList(declarationAnnotationBreak);" is 151.,2447,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,splitModifiers,Long Statement,The length of the statement "annotationRanges.add(Range.closedOpen(getStartPosition(annotationTree)`getEndPosition(annotationTree`getCurrentPath())));" is 121.,2574,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,splitModifiers,Long Statement,The length of the statement "ImmutableList<Input.Tok> toks=builder.peekTokens(getStartPosition(modifiersTree)`( Input.Tok tok) -> annotationRanges.contains(tok.getPosition()) || isModifier(tok.getText()));" is 176.,2574,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,splitModifiers,Long Statement,The length of the statement "ImmutableList<AnnotationOrModifier> modifiers=ImmutableList.copyOf(Streams.concat(toks.stream().filter(t -> !annotationRanges.contains(t.getPosition())).map(AnnotationOrModifier::ofModifier)`annotations.stream().map(AnnotationOrModifier::ofAnnotation)).sorted().collect(toList()));" is 281.,2574,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,formatAnnotationOrModifier,Missing default,The following switch statement is missing a default case: switch (modifier.getKind()) {,2622,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,isModifier,Long Statement,The length of the statement "case "public"` "protected"` "private"` "abstract"` "static"` "final"` "transient"` "volatile"` "synchronized"` "native"` "strictfp"` "default"` "sealed"` "non"` "-" -> yield true;" is 179.,2644,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitUnionType,Long Statement,The length of the statement "declareOne(DeclarationKind.NONE`Direction.HORIZONTAL`Optional.empty()`last`declaration.getName()`""`"="`Optional.ofNullable(declaration.getInitializer())`Optional.empty()`Optional.empty()`Optional.empty());" is 206.,2698,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitFormals,Long Statement,The length of the statement "declareOne(DeclarationKind.PARAMETER`Direction.HORIZONTAL`Optional.of(receiver.get().getModifiers())`receiver.get().getType()`receiver.get().getName()`""`""`Optional.empty()`!parameters.isEmpty() ? Optional.of("`") : Optional.empty()`Optional.of(receiver.get().getNameExpression())`Optional.empty());" is 300.,2758,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitFormals,Long Statement,The length of the statement "visitToDeclare(DeclarationKind.PARAMETER`Direction.HORIZONTAL`parameter`Optional.empty()`"="`i < parameters.size() - 1 ? Optional.of("`") : Optional.empty());" is 158.,2758,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitModule,Long Statement,The length of the statement "builder.blankLineWanted(previousDirective.map(k -> !k.equals(directiveTree.getKind())).orElse(false) ? BlankLineWanted.YES : BlankLineWanted.NO);" is 145.,2820,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitToDeclare,Long Parameter List,The method has 6 parameters. ,2953,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitToDeclare,Long Statement,The length of the statement "declareOne(kind`annotationsDirection`Optional.of(node.getModifiers())`type`node.getName()`""`equals`initializer`trailing`Optional.empty()`typeWithDims);" is 152.,2953,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitDot,Complex Method,Cyclomatic complexity of the method is 18,3007,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitRegularDot,Magic Number,The method contains a magic number: 4,3131,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,fillFirstArgument,Complex Conditional,The conditional expression !(methodInvocation.getMethodSelect() instanceof IdentifierTree) || name.length() > 4 || !methodInvocation.getTypeArguments().isEmpty() || methodInvocation.getArguments().size() != 1 is complex.,3177,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,fillFirstArgument,Long Statement,The length of the statement "if (!(methodInvocation.getMethodSelect() instanceof IdentifierTree) || name.length() > 4 || !methodInvocation.getTypeArguments().isEmpty() || methodInvocation.getArguments().size() != 1) {" is 188.,3177,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,fillFirstArgument,Magic Number,The method contains a magic number: 2,3177,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,fillFirstArgument,Magic Number,The method contains a magic number: 4,3177,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,addArguments,Magic Number,The method contains a magic number: 2,3391,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,addArguments,Magic Number,The method contains a magic number: 2,3391,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,addArguments,Magic Number,The method contains a magic number: 2,3391,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,isFormatMethod,Magic Number,The method contains a magic number: 2,3457,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,argumentsAreTabular,Complex Method,Cyclomatic complexity of the method is 16,3510,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,argumentsAreTabular,Magic Number,The method contains a magic number: 2,3510,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,argumentsAreTabular,Magic Number,The method contains a magic number: 2,3510,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,declareOne,Complex Method,Cyclomatic complexity of the method is 10,3627,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,declareOne,Long Parameter List,The method has 11 parameters. ,3627,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,declareOne,Long Statement,The length of the statement "Deque<List<? extends AnnotationTree>> dims=new ArrayDeque<>(typeWithDims.isPresent() ? typeWithDims.get().dims : ImmutableList.of());" is 133.,3627,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,declareOne,Long Statement,The length of the statement "DeclarationModifiersAndTypeAnnotations declarationAndTypeModifiers=modifiers.map(m -> splitModifiers(m`m.getAnnotations())).orElse(DeclarationModifiersAndTypeAnnotations.empty());" is 179.,3627,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,declareOne,Long Statement,The length of the statement "builder.open(kind == DeclarationKind.PARAMETER && declarationAndTypeModifiers.hasDeclarationAnnotation() ? plusFour : ZERO);" is 124.,3627,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,declareOne,Long Statement,The length of the statement "List<AnnotationTree> annotations=visitModifiers(declarationAndTypeModifiers`annotationsDirection`Optional.of(verticalAnnotationBreak));" is 135.,3627,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,declareOne,Long Statement,The length of the statement "boolean isVar=builder.peekToken().get().equals("var") && (!name.contentEquals("var") || builder.peekToken(1).get().equals("var"));" is 130.,3627,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,maybeAddDims,Complex Method,Cyclomatic complexity of the method is 11,3764,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,addBodyDeclarations,Complex Conditional,The conditional expression !first && (thisOneGetsBlankLineBefore || lastOneGotBlankLineBefore) is complex.,3874,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,addBodyDeclarations,Complex Method,Cyclomatic complexity of the method is 10,3874,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,addBodyDeclarations,Long Statement,The length of the statement "visitVariables(variableFragments(it`bodyDeclaration)`DeclarationKind.FIELD`fieldAnnotationDirection(((VariableTree)bodyDeclaration).getModifiers()));" is 149.,3874,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,canLocalHaveHorizontalAnnotations,Long Statement,The length of the statement "return parameterlessAnnotations <= 1 && parameterlessAnnotations == modifiers.getAnnotations().size() ? Direction.HORIZONTAL : Direction.VERTICAL;" is 146.,4010,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,JavaInputAstVisitor,visitBindingPattern,Long Statement,The length of the statement "declareOne(DeclarationKind.PARAMETER`Direction.HORIZONTAL`Optional.of(variableTree.getModifiers())`variableTree.getType()`variableTree.getName()`""`""`Optional.empty()`Optional.empty()`Optional.empty()`Optional.empty());" is 220.,4101,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/JavaInputAstVisitor.java
google-java-format,com.google.googlejavaformat.java,CommandLineOptionsParser,parse,Complex Method,Cyclomatic complexity of the method is 20,42,/data/henrique/multiagent_refactoring/project/data/repositories/google-java-format/core/src/main/java/com/google/googlejavaformat/java/CommandLineOptionsParser.java
