Project,Package,Class,Smell,Description,File
javaparser,com.github.javaparser.symbolsolver,Issue2740Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2740Test.java
javaparser,com.github.javaparser.symbolsolver,Issue4832Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue4832Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1757Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1757Test.java
javaparser,com.github.javaparser.symbolsolver,Issue3038Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue3038Test.java
javaparser,com.github.javaparser.symbolsolver,Issue235Test,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue235Test.java
javaparser,com.github.javaparser.symbolsolver,Issue366Test,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ParserConfiguration.setSymbolResolver; com.github.javaparser.StaticJavaParser.getConfiguration,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue366Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1480Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1480Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1518Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1518Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2781Test,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ParserConfiguration.setSymbolResolver; com.github.javaparser.StaticJavaParser.getConfiguration,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2781Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2878Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2878Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1713Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1713Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1945Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1945Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1769Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1769Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1769Test,Law of Demeter violation,The tool detected the smell in this method (testExtendsNestedclass) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.resolution.types.ResolvedType.describe; com.github.javaparser.ast.type.ClassOrInterfaceType.resolve,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1769Test.java
javaparser,com.github.javaparser.symbolsolver,SourceFileInfoExtractor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/test_sourcecode/javasymbolsolver_0_6_0/src/java-symbol-solver-core/com/github/javaparser/symbolsolver/SourceFileInfoExtractor.java
javaparser,com.github.javaparser.symbolsolver.javaparser,Navigator,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/test_sourcecode/javasymbolsolver_0_6_0/src/java-symbol-solver-core/com/github/javaparser/symbolsolver/javaparser/Navigator.java
javaparser,com.github.javaparser.symbolsolver.javaparser,Navigator,Law of Demeter violation,The tool detected the smell in this method (findType) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.CompilationUnit.getTypes; com.github.javaparser.ast.NodeList.isEmpty,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/test_sourcecode/javasymbolsolver_0_6_0/src/java-symbol-solver-core/com/github/javaparser/symbolsolver/javaparser/Navigator.java
javaparser,com.github.javaparser.symbolsolver.reflectionmodel,ReflectionClassDeclaration,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/reflectionmodel/ReflectionClassDeclaration.java
javaparser,com.github.javaparser.symbolsolver.reflectionmodel,ReflectionAnnotationDeclaration,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/reflectionmodel/ReflectionAnnotationDeclaration.java
javaparser,com.github.javaparser.symbolsolver.reflectionmodel,ReflectionEnumDeclaration,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/reflectionmodel/ReflectionEnumDeclaration.java
javaparser,com.github.javaparser.symbolsolver.reflectionmodel,ReflectionRecordDeclaration,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/reflectionmodel/ReflectionRecordDeclaration.java
javaparser,com.github.javaparser.symbolsolver.reflectionmodel,ReflectionClassAdapter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/reflectionmodel/ReflectionClassAdapter.java
javaparser,com.github.javaparser.symbolsolver.reflectionmodel,ReflectionInterfaceDeclaration,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/reflectionmodel/ReflectionInterfaceDeclaration.java
javaparser,com.github.javaparser.symbolsolver.reflectionmodel,ReflectionMethodResolutionLogic,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/reflectionmodel/ReflectionMethodResolutionLogic.java
javaparser,com.github.javaparser.symbolsolver.reflectionmodel,ReflectionClassDeclarationTest.ClassWithSyntheticConstructor,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/reflectionmodel/ReflectionClassDeclarationTest.java
javaparser,com.github.javaparser.symbolsolver.reflectionmodel,ReflectionClassDeclaration,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/test_sourcecode/javasymbolsolver_0_6_0/src/java-symbol-solver-core/com/github/javaparser/symbolsolver/reflectionmodel/ReflectionClassDeclaration.java
javaparser,com.github.javaparser.symbolsolver.reflectionmodel,ReflectionEnumDeclaration,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/test_sourcecode/javasymbolsolver_0_6_0/src/java-symbol-solver-core/com/github/javaparser/symbolsolver/reflectionmodel/ReflectionEnumDeclaration.java
javaparser,com.github.javaparser.symbolsolver.reflectionmodel,ReflectionInterfaceDeclaration,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/test_sourcecode/javasymbolsolver_0_6_0/src/java-symbol-solver-core/com/github/javaparser/symbolsolver/reflectionmodel/ReflectionInterfaceDeclaration.java
javaparser,com.github.javaparser.symbolsolver.reflectionmodel,ReflectionMethodResolutionLogic,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/test_sourcecode/javasymbolsolver_0_6_0/src/java-symbol-solver-core/com/github/javaparser/symbolsolver/reflectionmodel/ReflectionMethodResolutionLogic.java
javaparser,com.github.javaparser.symbolsolver.logic,FunctionInterfaceLogicTest.Foo,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/logic/FunctionInterfaceLogicTest.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,DefaultVisitorAdapter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 31,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/DefaultVisitorAdapter.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,JavaParserFacade,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.resolution.declarations.ResolvedReferenceTypeDeclaration,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/JavaParserFacade.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,JavaParserFacade,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 31,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/JavaParserFacade.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,TypeExtractor,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.resolution.types.ResolvedType,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/TypeExtractor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,TypeExtractor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 41,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/TypeExtractor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,TypeExtractor,Law of Demeter violation,The tool detected the smell in this method (visit) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.visitor.Visitable.accept; com.github.javaparser.ast.expr.ArrayAccessExpr.getName,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/TypeExtractor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,TypeExtractor,Law of Demeter violation,The tool detected the smell in this method (visit) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.expr.ArrayCreationExpr.getLevels; com.github.javaparser.ast.NodeList.size,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/TypeExtractor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,TypeExtractor,Law of Demeter violation,The tool detected the smell in this method (visit) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.expr.AssignExpr.getTarget; com.github.javaparser.ast.visitor.Visitable.accept,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/TypeExtractor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,TypeExtractor,Law of Demeter violation,The tool detected the smell in this method (visit) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.visitor.Visitable.accept; com.github.javaparser.ast.expr.BinaryExpr.getLeft,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/TypeExtractor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,TypeExtractor,Law of Demeter violation,The tool detected the smell in this method (visit) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.expr.ConditionalExpr.getThenExpr; com.github.javaparser.ast.visitor.Visitable.accept,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/TypeExtractor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,TypeExtractor,Law of Demeter violation,The tool detected the smell in this method (visit) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.expr.ConditionalExpr.getElseExpr; com.github.javaparser.ast.visitor.Visitable.accept,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/TypeExtractor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,TypeExtractor,Law of Demeter violation,The tool detected the smell in this method (visit) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.expr.ConditionalExpr.getThenExpr; com.github.javaparser.ast.visitor.Visitable.accept,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/TypeExtractor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,PatternVariableVisitor,Law of Demeter violation,The tool detected the smell in this method (getVariablesIntroducedByAnd) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.visitor.Visitable.accept; com.github.javaparser.ast.expr.BinaryExpr.getLeft,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/PatternVariableVisitor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,PatternVariableVisitor,Law of Demeter violation,The tool detected the smell in this method (getVariablesIntroducedByAnd) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.expr.BinaryExpr.getRight; com.github.javaparser.ast.visitor.Visitable.accept,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/PatternVariableVisitor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,PatternVariableVisitor,Law of Demeter violation,The tool detected the smell in this method (getVariablesIntroducedByOr) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.visitor.Visitable.accept; com.github.javaparser.ast.expr.BinaryExpr.getLeft,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/PatternVariableVisitor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,PatternVariableVisitor,Law of Demeter violation,The tool detected the smell in this method (getVariablesIntroducedByOr) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.expr.BinaryExpr.getRight; com.github.javaparser.ast.visitor.Visitable.accept,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/PatternVariableVisitor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,NormalCompletionVisitor,Law of Demeter violation,The tool detected the smell in this method (visit) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.stmt.BlockStmt.getStatements; com.github.javaparser.ast.NodeList.isEmpty,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/NormalCompletionVisitor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,NormalCompletionVisitor,Law of Demeter violation,The tool detected the smell in this method (visit) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.stmt.BlockStmt.getStatements; com.github.javaparser.ast.NodeList.getLast,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/NormalCompletionVisitor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,DefaultVisitorAdapter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 31,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/test_sourcecode/javasymbolsolver_0_6_0/src/java-symbol-solver-core/com/github/javaparser/symbolsolver/javaparsermodel/DefaultVisitorAdapter.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,JavaParserFacade,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 25,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/test_sourcecode/javasymbolsolver_0_6_0/src/java-symbol-solver-core/com/github/javaparser/symbolsolver/javaparsermodel/JavaParserFacade.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,TypeExtractor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 30,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/test_sourcecode/javasymbolsolver_0_6_0/src/java-symbol-solver-core/com/github/javaparser/symbolsolver/javaparsermodel/TypeExtractor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,TypeExtractor,Law of Demeter violation,The tool detected the smell in this method (visit) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.visitor.Visitable.accept; com.github.javaparser.ast.expr.ArrayAccessExpr.getName,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/test_sourcecode/javasymbolsolver_0_6_0/src/java-symbol-solver-core/com/github/javaparser/symbolsolver/javaparsermodel/TypeExtractor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,TypeExtractor,Law of Demeter violation,The tool detected the smell in this method (visit) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.expr.ArrayCreationExpr.getLevels; com.github.javaparser.ast.NodeList.size,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/test_sourcecode/javasymbolsolver_0_6_0/src/java-symbol-solver-core/com/github/javaparser/symbolsolver/javaparsermodel/TypeExtractor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,TypeExtractor,Law of Demeter violation,The tool detected the smell in this method (visit) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.expr.AssignExpr.getTarget; com.github.javaparser.ast.visitor.Visitable.accept,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/test_sourcecode/javasymbolsolver_0_6_0/src/java-symbol-solver-core/com/github/javaparser/symbolsolver/javaparsermodel/TypeExtractor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,TypeExtractor,Law of Demeter violation,The tool detected the smell in this method (visit) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.visitor.Visitable.accept; com.github.javaparser.ast.expr.BinaryExpr.getLeft,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/test_sourcecode/javasymbolsolver_0_6_0/src/java-symbol-solver-core/com/github/javaparser/symbolsolver/javaparsermodel/TypeExtractor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel,TypeExtractor,Law of Demeter violation,The tool detected the smell in this method (visit) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.expr.ConditionalExpr.getThenExpr; com.github.javaparser.ast.visitor.Visitable.accept,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/test_sourcecode/javasymbolsolver_0_6_0/src/java-symbol-solver-core/com/github/javaparser/symbolsolver/javaparsermodel/TypeExtractor.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel.declarations,JavaParserFieldDeclaration,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/declarations/JavaParserFieldDeclaration.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel.declarations,JavaParserTypeVariableDeclaration,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/declarations/JavaParserTypeVariableDeclaration.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel.declarations,JavaParserTypeParameter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/declarations/JavaParserTypeParameter.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel.declarations,JavaParserAnonymousClassDeclaration,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/declarations/JavaParserAnonymousClassDeclaration.java
javaparser,com.github.javaparser.symbolsolver.javaparsermodel.declarations,JavaParserAnonymousClassDeclaration,Law of Demeter violation,The tool detected the smell in this method (JavaParserAnonymousClassDeclaration) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.type.ClassOrInterfaceType.asString; com.github.javaparser.ast.type.ClassOrInterfaceType.getScope,/data/henrique/multiagent_refactoring/data/repositories/javaparser/javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/declarations/JavaParserAnonymousClassDeclaration.java
